measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Tajikistan,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,1334.77831215438,2348.9795977583603,643.0048648354
Prevalence,Tajikistan,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,1328.33994619296,2345.63406479102,656.31438982088
Prevalence,Vanuatu,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,585.42800917528,1203.01622762465,237.75827337760998
Prevalence,Vanuatu,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,584.27345471782,1151.98555581869,239.56525536915
Prevalence,Kiribati,Both,All ages,Mental disorders,Rate,2020,11447.31888771066,13125.74376297434,9973.53638872985
Prevalence,Kiribati,Both,All ages,Mental disorders,Rate,2021,11767.09375957975,13593.945210625441,10190.70464890906
Prevalence,Ukraine,Both,All ages,Schizophrenia,Rate,2020,293.32105001047,344.54190923948,249.69170515878
Prevalence,Ukraine,Both,All ages,Schizophrenia,Rate,2021,293.79292646924,344.79656183431996,250.99097798948998
Prevalence,Tonga,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,529.49022462911,1032.63733272635,199.10785968621
Prevalence,Tonga,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,528.77959778476,1050.8457345782201,208.29880024154
Prevalence,Montenegro,Both,All ages,Schizophrenia,Rate,2020,355.94170381832004,438.73726170288,282.63840414237
Prevalence,Montenegro,Both,All ages,Schizophrenia,Rate,2021,355.58762893140005,435.31388799549995,282.09944481761
Prevalence,Denmark,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,918.13446662485,1263.79381070362,646.86995899186
Prevalence,Denmark,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,912.18022135415,1254.87617920158,643.0566888688701
Prevalence,North Macedonia,Both,All ages,Schizophrenia,Rate,2020,365.5874916715,445.14090405223,296.15751827444
Prevalence,North Macedonia,Both,All ages,Schizophrenia,Rate,2021,366.40374205746,443.45435621677007,294.41022320246003
Prevalence,Serbia,Both,All ages,Schizophrenia,Rate,2020,368.86017106446997,448.50502725705996,291.23917226484
Prevalence,Serbia,Both,All ages,Schizophrenia,Rate,2021,370.40325476243,451.38638542837003,293.53668278202
Prevalence,Republic of Korea,Both,All ages,Schizophrenia,Rate,2020,412.94073675379997,426.10542038351997,399.26893680177005
Prevalence,Republic of Korea,Both,All ages,Schizophrenia,Rate,2021,414.90142358444996,427.25361345445003,402.59516480454
Prevalence,Uzbekistan,Both,All ages,Depressive disorders,Rate,2020,3170.9697174636503,3982.94553845392,2577.13385293815
Prevalence,Uzbekistan,Both,All ages,Depressive disorders,Rate,2021,3163.28124412762,3970.43365775029,2555.19950300954
Prevalence,Italy,Both,All ages,Bipolar disorder,Rate,2020,629.31040663386,726.33537928206,544.58617983767
Prevalence,Italy,Both,All ages,Bipolar disorder,Rate,2021,629.98591745592,726.74654379067,545.0570604293
Prevalence,Turkmenistan,Both,All ages,Depressive disorders,Rate,2020,3318.3503557226495,4192.824616959981,2681.27442104706
Prevalence,Turkmenistan,Both,All ages,Depressive disorders,Rate,2021,3241.42911139375,4052.83126638069,2605.5183233113
Prevalence,Republic of Korea,Both,All ages,Anxiety disorders,Rate,2020,4356.43410142673,5316.73737873805,3450.74426016031
Prevalence,Republic of Korea,Both,All ages,Anxiety disorders,Rate,2021,4595.95897511812,5606.85453662105,3639.9177135647997
Prevalence,Czechia,Both,All ages,Schizophrenia,Rate,2020,374.8744862616,459.91617643254,296.51366968230997
Prevalence,Czechia,Both,All ages,Schizophrenia,Rate,2021,374.36372779149997,457.74545654247,298.99671330025
Prevalence,Australia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1816.55283883333,2309.09445278544,1357.53965031551
Prevalence,Australia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1810.3689622115799,2301.55072318583,1352.96867462462
Prevalence,Japan,Both,All ages,Schizophrenia,Rate,2020,531.47192165142,607.43763134276,459.76621732007
Prevalence,Japan,Both,All ages,Schizophrenia,Rate,2021,531.82044536347,608.09819874448,461.17954215717003
Prevalence,Brunei Darussalam,Both,All ages,Schizophrenia,Rate,2020,409.59661333471,508.60007591847,312.27947504117003
Prevalence,Brunei Darussalam,Both,All ages,Schizophrenia,Rate,2021,412.58609015175,512.54440568834,320.00582044171
Prevalence,Italy,Both,All ages,Autism spectrum disorders,Rate,2020,696.3391306865,1316.075467377,374.72344582646
Prevalence,Italy,Both,All ages,Autism spectrum disorders,Rate,2021,700.59002101217,1313.65701704037,377.20779236763
Prevalence,Hungary,Both,All ages,Schizophrenia,Rate,2020,364.79943942773,443.25507023437,292.20015642837996
Prevalence,Hungary,Both,All ages,Schizophrenia,Rate,2021,364.87494747088,443.71763098466994,289.32785904246
Prevalence,New Zealand,Both,All ages,Anxiety disorders,Rate,2020,9397.66115314139,11195.28526608645,7215.70105560254
Prevalence,New Zealand,Both,All ages,Anxiety disorders,Rate,2021,9364.08725864153,11183.06329043,7136.168570219251
Prevalence,Germany,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,248.48069082186,343.26825705205,170.3638426498
Prevalence,Germany,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,249.14415594219,344.19455393577,170.68492072853
Prevalence,Bulgaria,Both,All ages,Schizophrenia,Rate,2020,368.29887643810997,450.54026944543995,290.23944137924
Prevalence,Bulgaria,Both,All ages,Schizophrenia,Rate,2021,367.21768363591997,446.71593012456,290.65739892165
Prevalence,Estonia,Both,All ages,Schizophrenia,Rate,2020,290.13450963933997,354.1755215193,229.7747786891
Prevalence,Estonia,Both,All ages,Schizophrenia,Rate,2021,290.65681302083,355.64021100924003,230.22635426225
Prevalence,Bulgaria,Both,All ages,Depressive disorders,Rate,2020,3504.1270132507802,4069.13923262931,3084.3425652770097
Prevalence,Bulgaria,Both,All ages,Depressive disorders,Rate,2021,3592.45192819952,4164.440241694179,3147.7515650459504
Prevalence,Timor-Leste,Both,All ages,Mental disorders,Rate,2020,8690.68180963333,9713.26712827886,7762.123199275859
Prevalence,Timor-Leste,Both,All ages,Mental disorders,Rate,2021,8945.060842178671,9968.358428337171,7987.51685282659
Prevalence,Slovenia,Both,All ages,Depressive disorders,Rate,2020,3267.21275074415,3779.6631986813304,2868.10272626649
Prevalence,Slovenia,Both,All ages,Depressive disorders,Rate,2021,3270.16560830269,3782.23407334057,2850.54143884988
Prevalence,Papua New Guinea,Both,All ages,Mental disorders,Rate,2020,10514.098362897339,12059.170092123,9118.43968241361
Prevalence,Papua New Guinea,Both,All ages,Mental disorders,Rate,2021,11103.14282081632,12799.874974697961,9637.669995727969
Prevalence,Serbia,Both,All ages,Anxiety disorders,Rate,2020,6358.659992999981,7873.47978199055,5083.44368481115
Prevalence,Serbia,Both,All ages,Anxiety disorders,Rate,2021,6463.4693334698095,8035.96653684837,5178.70277222941
Prevalence,Australia,Both,All ages,Anxiety disorders,Rate,2020,9603.953404300319,10833.01610797781,8235.971590764959
Prevalence,Australia,Both,All ages,Anxiety disorders,Rate,2021,9861.583805241151,11198.843521056739,8452.125468162509
Prevalence,Japan,Both,All ages,Anxiety disorders,Rate,2020,2833.04111703547,3469.44663241031,2335.19726591154
Prevalence,Japan,Both,All ages,Anxiety disorders,Rate,2021,3039.3761779013003,3753.6669324509803,2489.00087425071
Prevalence,Albania,Both,All ages,Depressive disorders,Rate,2020,2958.29066992545,3422.9474198973003,2585.8809216627
Prevalence,Albania,Both,All ages,Depressive disorders,Rate,2021,3020.97615026575,3499.55350248135,2636.96346803607
Prevalence,Poland,Both,All ages,Depressive disorders,Rate,2020,3252.3135896453696,3723.9048788656805,2905.7540132170398
Prevalence,Poland,Both,All ages,Depressive disorders,Rate,2021,3304.92563657779,3790.45859830855,2962.84062002271
Prevalence,Romania,Both,All ages,Depressive disorders,Rate,2020,2630.5165745594,3037.78862437732,2293.04755689493
Prevalence,Romania,Both,All ages,Depressive disorders,Rate,2021,2670.5678239808803,3091.96077677522,2320.40975105356
Prevalence,Belgium,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,856.2877228971699,1204.57497689664,604.23122922865
Prevalence,Belgium,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,856.23875986427,1204.57916088205,604.06173908648
Prevalence,Slovakia,Both,All ages,Schizophrenia,Rate,2020,376.48634336537,461.87443301115,299.02821120835
Prevalence,Slovakia,Both,All ages,Schizophrenia,Rate,2021,375.8324010701,460.6890472823,296.04737703381
Prevalence,Poland,Both,All ages,Schizophrenia,Rate,2020,377.87894543349,442.30093238739005,323.56552951947
Prevalence,Poland,Both,All ages,Schizophrenia,Rate,2021,378.710522017,443.94948761660004,323.82216113413
Prevalence,Croatia,Both,All ages,Schizophrenia,Rate,2020,371.58693354809003,449.35106030489,297.65412236205
Prevalence,Croatia,Both,All ages,Schizophrenia,Rate,2021,371.34524688019,449.29520553772,299.34694657623004
Prevalence,Austria,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1053.85238078766,1408.4964209740701,755.3612267685701
Prevalence,Austria,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1050.52586254424,1403.96209510102,753.18836829384
Prevalence,Czechia,Both,All ages,Depressive disorders,Rate,2020,3787.37024232828,4768.22398846576,3111.25493839578
Prevalence,Czechia,Both,All ages,Depressive disorders,Rate,2021,4044.8452578736096,5056.49438485594,3297.6993169794396
Prevalence,Montenegro,Both,All ages,Depressive disorders,Rate,2020,2967.75751286296,3442.9744554908903,2589.24376764734
Prevalence,Montenegro,Both,All ages,Depressive disorders,Rate,2021,3047.42447871219,3518.5915738928798,2649.60240216575
Prevalence,Lithuania,Both,All ages,Depressive disorders,Rate,2020,4669.48741567791,5997.27006241331,3698.37522681686
Prevalence,Lithuania,Both,All ages,Depressive disorders,Rate,2021,4770.07823808736,6108.87445657263,3766.45384105183
Prevalence,Serbia,Both,All ages,Depressive disorders,Rate,2020,3166.3588024005,3807.19838457136,2695.93604749923
Prevalence,Serbia,Both,All ages,Depressive disorders,Rate,2021,3179.5289394542797,3807.63393608809,2690.78750997882
Prevalence,Bosnia and Herzegovina,Both,All ages,Depressive disorders,Rate,2020,3496.01854526645,4335.55385302114,2884.85914793396
Prevalence,Bosnia and Herzegovina,Both,All ages,Depressive disorders,Rate,2021,3563.0809051535803,4427.03246621946,2927.22890310306
Prevalence,Vanuatu,Both,All ages,Mental disorders,Rate,2020,10773.235528995121,12358.6155513205,9398.47901723809
Prevalence,Vanuatu,Both,All ages,Mental disorders,Rate,2021,11006.49301414243,12690.92066606998,9557.35842560954
Prevalence,North Macedonia,Both,All ages,Depressive disorders,Rate,2020,2948.3466121834103,3420.34212305141,2572.18810112815
Prevalence,North Macedonia,Both,All ages,Depressive disorders,Rate,2021,3000.94325268493,3473.8615472476504,2609.28756568342
Prevalence,Armenia,Both,All ages,Mental disorders,Rate,2020,14899.860193879798,16781.16955353805,13390.104804157121
Prevalence,Armenia,Both,All ages,Mental disorders,Rate,2021,14875.851188209099,16786.14612259615,13326.330832021498
Prevalence,Ukraine,Both,All ages,Anxiety disorders,Rate,2020,3881.83055218505,4881.8554888099,3103.18815734229
Prevalence,Ukraine,Both,All ages,Anxiety disorders,Rate,2021,4078.7304125711003,5178.87244044818,3236.06866143991
Prevalence,Ireland,Both,All ages,Anxiety disorders,Rate,2020,8536.7347767176,10707.7125259749,6712.761985573
Prevalence,Ireland,Both,All ages,Anxiety disorders,Rate,2021,8818.79859735945,11216.81104843999,6841.19342235559
Prevalence,Bulgaria,Both,All ages,Anxiety disorders,Rate,2020,4287.33752485229,5403.295643884299,3469.36187807236
Prevalence,Bulgaria,Both,All ages,Anxiety disorders,Rate,2021,4407.64150528904,5610.18144555208,3538.5361047893202
Prevalence,Latvia,Both,All ages,Schizophrenia,Rate,2020,280.68892542579,341.41724599339,225.60718868836997
Prevalence,Latvia,Both,All ages,Schizophrenia,Rate,2021,280.65157670117003,342.69075201379,225.85275402352002
Prevalence,Hungary,Both,All ages,Anxiety disorders,Rate,2020,4649.84308264459,5766.86805002989,3818.92889119695
Prevalence,Hungary,Both,All ages,Anxiety disorders,Rate,2021,4716.89715303564,5870.14904444461,3850.06570316269
Prevalence,Hungary,Both,All ages,Depressive disorders,Rate,2020,3724.9284535687198,4292.28866936904,3291.7446815921403
Prevalence,Hungary,Both,All ages,Depressive disorders,Rate,2021,3812.11579405588,4383.03884080814,3354.41673595291
Prevalence,Cyprus,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,904.3159701956399,1257.44029515699,639.78575172584
Prevalence,Cyprus,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,895.49439619367,1245.1204048106301,633.91620651055
Prevalence,Turkmenistan,Both,All ages,Eating disorders,Rate,2020,226.56921704124,319.16625662941004,171.10046534248002
Prevalence,Turkmenistan,Both,All ages,Eating disorders,Rate,2021,226.33850472426002,313.97017236502995,173.43160392406
Prevalence,Russian Federation,Both,All ages,Schizophrenia,Rate,2020,255.66663942306,300.57440111342004,218.43966359976
Prevalence,Russian Federation,Both,All ages,Schizophrenia,Rate,2021,255.67484207092,299.36411302869004,218.41282353297998
Prevalence,Ireland,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,389.82626106196,781.94945640399,133.66496627965
Prevalence,Ireland,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,377.74714813624996,743.07899288868,136.55736284703
Prevalence,Solomon Islands,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,632.87030974533,1197.38559427059,289.37500315458
Prevalence,Solomon Islands,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,630.31822788455,1173.5116646705098,282.77784102898
Prevalence,Italy,Both,All ages,Anxiety disorders,Rate,2020,7225.890078136769,8964.19354708002,5857.70068042689
Prevalence,Italy,Both,All ages,Anxiety disorders,Rate,2021,7226.150699158559,9018.94262014486,5809.88688833179
Prevalence,Bosnia and Herzegovina,Both,All ages,Schizophrenia,Rate,2020,377.62469501474,459.86775826808,299.33247089774
Prevalence,Bosnia and Herzegovina,Both,All ages,Schizophrenia,Rate,2021,378.65933204922,459.74107906829,299.43629076526
Prevalence,Belarus,Both,All ages,Schizophrenia,Rate,2020,285.65911023577,355.74847871455,225.30221491950002
Prevalence,Belarus,Both,All ages,Schizophrenia,Rate,2021,285.67432801401003,352.84481651702,226.77530580887
Prevalence,Croatia,Both,All ages,Depressive disorders,Rate,2020,2792.03699917728,3253.8999041741104,2420.63170128095
Prevalence,Croatia,Both,All ages,Depressive disorders,Rate,2021,2961.86042238388,3449.05706935546,2563.57997546228
Prevalence,Uzbekistan,Both,All ages,Eating disorders,Rate,2020,185.29657063975,253.97232228619,140.54649123169
Prevalence,Uzbekistan,Both,All ages,Eating disorders,Rate,2021,185.21200228576998,254.51917372175,141.73348180858
Prevalence,Italy,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,310.65737262597,642.82137584365,101.37822106485
Prevalence,Italy,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,302.97902546665,630.54759392958,98.85283933069
Prevalence,Slovakia,Both,All ages,Depressive disorders,Rate,2020,3116.0071454053,3792.85496645572,2619.60371130015
Prevalence,Slovakia,Both,All ages,Depressive disorders,Rate,2021,3195.67868829621,3890.7736444693696,2672.8384886110402
Prevalence,Bulgaria,Both,All ages,Eating disorders,Rate,2020,168.79072929396,224.11666105587003,127.61068186275999
Prevalence,Bulgaria,Both,All ages,Eating disorders,Rate,2021,168.79724304482,225.30798928067,129.06302554345
Prevalence,Armenia,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,1028.1662819434,1731.4829884464402,533.8798400639
Prevalence,Armenia,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,1021.0414277268501,1756.40081332096,528.25167345281
Prevalence,Belarus,Both,All ages,Depressive disorders,Rate,2020,4031.53835578463,4786.5419233973,3430.35228181547
Prevalence,Belarus,Both,All ages,Depressive disorders,Rate,2021,4147.80481756498,4925.16918797497,3531.08592976506
Prevalence,Republic of Korea,Both,All ages,Depressive disorders,Rate,2020,2958.24596897699,3298.0533646861704,2678.25601838946
Prevalence,Republic of Korea,Both,All ages,Depressive disorders,Rate,2021,3010.35859482338,3355.6670246261597,2723.7897478774103
Prevalence,Russian Federation,Both,All ages,Depressive disorders,Rate,2020,4538.6728290968,5421.37043283618,3929.7307657475003
Prevalence,Russian Federation,Both,All ages,Depressive disorders,Rate,2021,4595.790671468089,5454.10103861409,3958.48803843408
Prevalence,Singapore,Both,All ages,Depressive disorders,Rate,2020,1843.46803303195,2233.2523174294397,1563.5279530267699
Prevalence,Singapore,Both,All ages,Depressive disorders,Rate,2021,1956.40674905481,2353.2946488351,1658.6973805382402
Prevalence,Latvia,Both,All ages,Depressive disorders,Rate,2020,3790.64456566197,4308.74852108639,3387.0676079105397
Prevalence,Latvia,Both,All ages,Depressive disorders,Rate,2021,3914.96192690263,4436.6215121384,3492.78284076588
Prevalence,Republic of Moldova,Both,All ages,Depressive disorders,Rate,2020,3955.55413925909,4700.7660204166505,3374.02535656003
Prevalence,Republic of Moldova,Both,All ages,Depressive disorders,Rate,2021,4090.99777718626,4869.327360785241,3479.69905100272
Prevalence,Lithuania,Both,All ages,Anxiety disorders,Rate,2020,4222.34448830508,5235.27500084348,3417.0347983925
Prevalence,Lithuania,Both,All ages,Anxiety disorders,Rate,2021,4352.4955932556595,5451.26489416261,3513.5077337655703
Prevalence,Belarus,Both,All ages,Anxiety disorders,Rate,2020,3503.43840540483,4344.14371175768,2806.2817688602
Prevalence,Belarus,Both,All ages,Anxiety disorders,Rate,2021,3557.7306002039304,4485.0874255035,2832.7477877178
Prevalence,North Macedonia,Both,All ages,Anxiety disorders,Rate,2020,5642.98382460056,7050.537447393861,4480.39877445345
Prevalence,North Macedonia,Both,All ages,Anxiety disorders,Rate,2021,5800.27576633849,7317.29439152152,4597.86504524368
Prevalence,Republic of Moldova,Both,All ages,Anxiety disorders,Rate,2020,4670.02853526121,5803.24987030987,3727.46401716768
Prevalence,Republic of Moldova,Both,All ages,Anxiety disorders,Rate,2021,4774.97369339338,5983.40949046514,3783.38785674382
Prevalence,Slovenia,Both,All ages,Anxiety disorders,Rate,2020,6404.352261562731,7964.2825879108705,5271.7663267627895
Prevalence,Slovenia,Both,All ages,Anxiety disorders,Rate,2021,6392.161040219491,7992.85843977617,5237.78726350419
Prevalence,Latvia,Both,All ages,Anxiety disorders,Rate,2020,4277.07460000796,5379.4039655524,3457.8129390035397
Prevalence,Latvia,Both,All ages,Anxiety disorders,Rate,2021,4473.55325591561,5661.10376169808,3590.82788615201
Prevalence,Croatia,Both,All ages,Anxiety disorders,Rate,2020,6703.719014484071,8361.81450874077,5505.15154013108
Prevalence,Croatia,Both,All ages,Anxiety disorders,Rate,2021,6832.36749513241,8537.9667931229,5566.0224010258
Prevalence,Russian Federation,Both,All ages,Anxiety disorders,Rate,2020,3333.3637922773196,4154.80522746529,2672.31036920439
Prevalence,Russian Federation,Both,All ages,Anxiety disorders,Rate,2021,3433.09522109225,4339.47522900916,2723.47496429211
Prevalence,Uzbekistan,Both,All ages,Schizophrenia,Rate,2020,309.4181973438,387.16948873955,236.39452405194
Prevalence,Uzbekistan,Both,All ages,Schizophrenia,Rate,2021,309.14915413919,384.92400901897,238.68476988608
Prevalence,Iceland,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,966.65932981835,1355.1329040711498,686.67118867161
Prevalence,Iceland,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,961.2470740201201,1347.97959464657,683.12952158042
Prevalence,Italy,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,753.77656976611,1041.01997046941,528.48076957757
Prevalence,Italy,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,750.5895337417201,1036.69021063172,526.25252287956
Prevalence,Solomon Islands,Both,All ages,Bipolar disorder,Rate,2020,322.40499016059,418.75645551602,252.26353162728
Prevalence,Solomon Islands,Both,All ages,Bipolar disorder,Rate,2021,324.40586283454,421.10488383461,253.90261595736
Prevalence,Malta,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,836.99609509327,1154.7374689681399,593.02815483595
Prevalence,Malta,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,835.8529092713601,1151.2688393164299,592.50693278161
Prevalence,Japan,Both,All ages,Depressive disorders,Rate,2020,3177.56194458202,3885.85110975793,2660.16453826733
Prevalence,Japan,Both,All ages,Depressive disorders,Rate,2021,3452.01650744514,4197.97449178999,2872.92152638184
Prevalence,Estonia,Both,All ages,Depressive disorders,Rate,2020,3788.7357139152,4362.83761616616,3333.46434715222
Prevalence,Estonia,Both,All ages,Depressive disorders,Rate,2021,3885.08603626524,4479.39679967987,3411.81343918191
Prevalence,Andorra,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,830.06353203623,1156.9976760298,589.1342757634
Prevalence,Andorra,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,826.70097298665,1150.7169215162698,586.7724892415999
Prevalence,Slovenia,Both,All ages,Eating disorders,Rate,2020,207.10554821152,280.09055823310996,157.16716653841
Prevalence,Slovenia,Both,All ages,Eating disorders,Rate,2021,207.46040839671,279.99211091845,158.30415774651
Prevalence,Ukraine,Both,All ages,Depressive disorders,Rate,2020,6190.987628322249,7715.20428953499,5185.0238316825
Prevalence,Ukraine,Both,All ages,Depressive disorders,Rate,2021,6447.26750976271,8004.47053353435,5335.18253850049
Prevalence,Bosnia and Herzegovina,Both,All ages,Anxiety disorders,Rate,2020,5688.66782294742,7048.479234149339,4605.59787550052
Prevalence,Bosnia and Herzegovina,Both,All ages,Anxiety disorders,Rate,2021,5786.19023375376,7202.74761021637,4673.90733432091
Prevalence,Montenegro,Both,All ages,Anxiety disorders,Rate,2020,6610.42763027905,8239.721708498279,5138.25586981172
Prevalence,Montenegro,Both,All ages,Anxiety disorders,Rate,2021,6827.5777901048605,8617.22400663301,5359.59738597092
Prevalence,Slovakia,Both,All ages,Anxiety disorders,Rate,2020,4751.60273299137,5881.55884192665,3811.3912137748403
Prevalence,Slovakia,Both,All ages,Anxiety disorders,Rate,2021,4946.44603333756,6148.89614523093,3960.82566155529
Prevalence,Ireland,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1555.40385294613,2083.75492867523,1110.58365868193
Prevalence,Ireland,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1552.2024465879801,2080.5401571052403,1108.44399620201
Prevalence,Australia,Both,All ages,Depressive disorders,Rate,2020,4377.268188936529,4967.12282011516,3909.7683378740603
Prevalence,Australia,Both,All ages,Depressive disorders,Rate,2021,4414.65680335637,5030.00657178377,3950.09443118857
Prevalence,Austria,Both,All ages,Depressive disorders,Rate,2020,3180.1047414699005,3661.47242908049,2819.5081847302304
Prevalence,Austria,Both,All ages,Depressive disorders,Rate,2021,3139.69636413238,3616.9060211610504,2780.13432363679
Prevalence,New Zealand,Both,All ages,Depressive disorders,Rate,2020,3606.0828242764,4017.06543516816,3241.67368942661
Prevalence,New Zealand,Both,All ages,Depressive disorders,Rate,2021,3609.4022850961,4026.67773254619,3231.20443484234
Prevalence,Brunei Darussalam,Both,All ages,Depressive disorders,Rate,2020,2757.31162522168,3278.61406677169,2314.78813462081
Prevalence,Brunei Darussalam,Both,All ages,Depressive disorders,Rate,2021,2847.35757778082,3377.20471756054,2401.9789766506196
Prevalence,Montenegro,Both,All ages,Eating disorders,Rate,2020,195.20285196474998,261.34636625878,148.07850847269
Prevalence,Montenegro,Both,All ages,Eating disorders,Rate,2021,194.50700977506,260.26350861677,149.33606065517
Prevalence,Albania,Both,All ages,Schizophrenia,Rate,2020,364.24820495612,446.25456152121,290.15069232177996
Prevalence,Albania,Both,All ages,Schizophrenia,Rate,2021,365.40432768289,441.47573058127995,291.14173991344
Prevalence,Israel,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1312.55089718284,1806.2007838782802,938.2004428411601
Prevalence,Israel,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1314.59359761036,1808.78922831656,939.60027823868
Prevalence,Poland,Both,All ages,Eating disorders,Rate,2020,224.87240230055,302.4221621488,171.06079767097
Prevalence,Poland,Both,All ages,Eating disorders,Rate,2021,225.77346829456002,303.59541811118,171.02126549277
Prevalence,Montenegro,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,466.07325454436995,650.14258983352,322.3885137972
Prevalence,Montenegro,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,461.43679324079005,643.6155881931401,319.32590949124
Prevalence,Hungary,Both,All ages,Eating disorders,Rate,2020,214.36947471399998,292.06460025729,163.49538888253
Prevalence,Hungary,Both,All ages,Eating disorders,Rate,2021,215.38617026063,290.78580528179,162.76320057798
Prevalence,Austria,Both,All ages,Anxiety disorders,Rate,2020,6028.64362981906,7390.55449912248,4625.02980817016
Prevalence,Austria,Both,All ages,Anxiety disorders,Rate,2021,6153.20044455864,7622.4980092470005,4678.80112979897
Prevalence,Czechia,Both,All ages,Anxiety disorders,Rate,2020,4970.52793804915,6212.56054300794,4038.83990564394
Prevalence,Czechia,Both,All ages,Anxiety disorders,Rate,2021,5053.70032526061,6360.65667601691,4094.99701634544
Prevalence,Andorra,Both,All ages,Anxiety disorders,Rate,2020,7709.5006435614305,8629.83046167148,6833.7314746702295
Prevalence,Andorra,Both,All ages,Anxiety disorders,Rate,2021,7670.79117065338,8616.69651675386,6740.8745855670595
Prevalence,North Macedonia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,442.1359588484,614.41738620106,307.83763829587
Prevalence,North Macedonia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,442.83527598669,615.9295434527099,308.36967369277
Prevalence,Lithuania,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,400.31888357008,548.15354214543,276.16098147377
Prevalence,Lithuania,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,401.01882978526993,548.63233688483,276.80908017515
Prevalence,Luxembourg,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,883.8456309035,1237.47309485411,625.21865635898
Prevalence,Luxembourg,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,881.8546986860499,1233.9040981543,624.00067926438
Prevalence,Czechia,Both,All ages,Eating disorders,Rate,2020,215.82847470162997,290.98106334037,163.88595653739998
Prevalence,Czechia,Both,All ages,Eating disorders,Rate,2021,215.65154851944,287.82832348299,165.62075578365
Prevalence,Albania,Both,All ages,Eating disorders,Rate,2020,170.86151523831998,227.44661290124,132.23306003183
Prevalence,Albania,Both,All ages,Eating disorders,Rate,2021,168.05385392344002,219.08188158897002,129.05590395492
Prevalence,New Zealand,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1257.7196876617402,1738.48407521539,883.3334042619999
Prevalence,New Zealand,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1228.90243190094,1706.12920951395,862.0872637102499
Prevalence,France,Both,All ages,Schizophrenia,Rate,2020,337.08447402846,408.49589424436004,271.95060750712
Prevalence,France,Both,All ages,Schizophrenia,Rate,2021,336.75208863098,408.98004983521,270.53890861594
Prevalence,Lithuania,Both,All ages,Eating disorders,Rate,2020,208.86176261082997,282.59855126153,160.11698990557
Prevalence,Lithuania,Both,All ages,Eating disorders,Rate,2021,210.31122852172,281.03062297987,161.53871690293
Prevalence,Serbia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,448.30980625045004,620.84302078824,312.34983949708004
Prevalence,Serbia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,446.30223673216994,617.4796700470899,311.20007097502
Prevalence,Romania,Both,All ages,Eating disorders,Rate,2020,194.31309617058,257.85963228684,147.85904468214
